iso_code,continent,location,date,total_cases,new_cases,total_deaths,new_deaths,imported_cases,total_tests,new_tests
,Europe,Liege,4/07/2020,1295,1,225,0,0,27425,200
,Europe,Liege,5/07/2020,1295,,225,0,0,27534,109
,Europe,Liege,6/07/2020,1295,,225,0,0,27705,171
,Europe,Liege,7/07/2020,1296,1,225,0,0,27969,265
,Europe,Liege,8/07/2020,1296,,225,0,0,28193,224
,Europe,Liege,9/07/2020,1297,1,225,0,0,28418,224
,Europe,Liege,10/07/2020,1299,2,225,0,0,28652,234
,Europe,Liege,11/07/2020,1301,2,225,0,0,28859,207
,Europe,Liege,12/07/2020,1303,2,225,0,0,28999,140
,Europe,Liege,13/07/2020,1303,0,225,0,0,29105,106
,Europe,Liege,14/07/2020,1305,2,224,0,0,29363,258
,Europe,Liege,15/07/2020,1310,5,225,0,0,29691,327
,Europe,Liege,16/07/2020,1314,4,225,0,0,29973,283
,Europe,Liege,17/07/2020,1316,2,225,0,0,30177,203
,Europe,Liege,18/07/2020,1316,0,224,0,0,30329,153
,Europe,Liege,19/07/2020,1318,2,225,0,0,30472,143
,Europe,Liege,20/07/2020,1327,9,225,1,0,30713,241
,Europe,Liege,21/07/2020,1331,4,226,0,0,30982,269
,Europe,Liege,22/07/2020,1335,4,225,0,0,31082,100
,Europe,Liege,23/07/2020,1344,9,226,1,0,31455,373
,Europe,Liege,24/07/2020,1350,6,226,0,0,31737,283
,Europe,Liege,25/07/2020,1360,10,227,1,0,32157,420
,Europe,Liege,26/07/2020,1364,4,228,0,0,32385,228
,Europe,Liege,27/07/2020,1377,13,229,1,0,32701,316
,Europe,Liege,28/07/2020,1388,11,229,0,0,33149,448
,Europe,Liege,29/07/2020,1397,9,229,0,0,33543,394
,Europe,Liege,30/07/2020,1429,32,232,4,0,34536,993
,Europe,Liege,31/07/2020,1440,11,232,0,0,34900,364
,Europe,Liege,1/08/2020,1446,6,233,0,0,35306,406
,Europe,Liege,2/08/2020,1454,8,234,1,0,35668,362
,Europe,Liege,3/08/2020,1478,24,235,2,0,36189,521
,Europe,Liege,4/08/2020,1505,27,237,2,0,36876,687
,Europe,Liege,5/08/2020,1529,24,240,2,0,37622,746
,Europe,Liege,6/08/2020,1555,26,241,2,0,38347,724
,Europe,Liege,7/08/2020,1569,14,242,0,0,38768,422
,Europe,Liege,8/08/2020,1577,8,243,1,0,39157,389
,Europe,Liege,9/08/2020,1581,4,243,0,0,39407,250
,Europe,Liege,10/08/2020,1583,2,243,0,0,39647,240
