location,date,cum_infections,cum_deaths,cum_tests,new_diagnoses,new_deaths,new_tests,imported_cases
NW,2020-05-17,70,1,5812,6,0,0,0
NW,2020-05-18,72,1,5812,2,0,0,0
NW,2020-05-19,72,1,5812,0,0,0,0
NW,2020-05-20,72,1,8830,0,0,3018,0
NW,2020-05-21,77,1,8830,5,0,0,0
NW,2020-05-22,80,1,8830,3,0,0,0
NW,2020-05-23,81,1,8830,1,0,0,0
NW,2020-05-24,94,1,8830,13,0,0,0
NW,2020-05-25,109,1,8830,15,0,0,0
NW,2020-05-26,115,1,8830,6,0,0,0
NW,2020-05-27,128,1,8830,13,0,0,0
NW,2020-05-28,134,1,11214,6,0,2384,0
NW,2020-05-29,143,1,11214,9,0,0,0
NW,2020-05-30,162,1,11214,19,0,0,0
NW,2020-05-31,175,1,11214,13,0,0,0
NW,2020-06-01,187,1,11214,12,0,0,0
NW,2020-06-02,271,1,11214,84,0,0,0
NW,2020-06-03,314,1,11214,43,0,0,0
NW,2020-06-04,364,1,11214,50,0,0,0
NW,2020-06-05,409,1,11214,45,0,0,0
NW,2020-06-06,468,1,11214,59,0,0,0
NW,2020-06-07,523,1,11214,55,0,0,0
NW,2020-06-08,580,1,11214,57,0,0,0
NW,2020-06-09,604,1,11214,24,0,0,0
WC,2020-03-05,0,0,0,0,0,0,0
WC,2020-03-07,0,0,0,0,0,0,0
WC,2020-03-08,0,0,0,0,0,0,0
WC,2020-03-09,0,0,0,0,0,0,0
WC,2020-03-11,1,0,0,1,0,0,0
WC,2020-03-12,1,0,0,0,0,0,0
WC,2020-03-13,3,0,0,2,0,0,0
WC,2020-03-14,9,0,0,6,0,0,0
WC,2020-03-15,14,0,0,5,0,0,0
WC,2020-03-16,16,0,0,2,0,0,0
WC,2020-03-17,21,0,0,5,0,0,0
WC,2020-03-18,31,0,0,10,0,0,0
WC,2020-03-19,46,0,0,15,0,0,0
WC,2020-03-20,57,0,0,11,0,0,0
WC,2020-03-21,75,0,0,18,0,0,0
WC,2020-03-22,89,0,0,14,0,0,0
WC,2020-03-23,100,0,0,11,0,0,0
WC,2020-03-24,113,0,0,13,0,0,0
WC,2020-03-25,183,0,0,70,0,0,0
WC,2020-03-26,229,0,0,46,0,0,0
WC,2020-03-27,229,1,0,0,1,0,200
WC,2020-03-28,271,1,0,42,0,0,200
WC,2020-03-29,310,1,0,39,0,0,200
WC,2020-03-30,324,1,0,14,0,0,200
WC,2020-03-31,325,1,0,1,0,0,200
WC,2020-04-01,326,1,0,1,0,0,200
WC,2020-04-02,353,1,0,27,0,0,200
WC,2020-04-03,374,1,0,21,0,0,200
WC,2020-04-04,433,1,0,59,0,0,200
WC,2020-04-05,454,2,0,21,1,0,200
WC,2020-04-06,462,3,0,8,1,0,200
WC,2020-04-07,462,3,0,0,0,0,200
WC,2020-04-08,495,3,0,33,0,0,200
WC,2020-04-09,515,3,0,20,0,0,200
WC,2020-04-10,541,6,0,26,3,0,200
WC,2020-04-11,546,7,0,5,1,0,200
WC,2020-04-12,587,7,0,41,0,0,200
WC,2020-04-13,617,8,0,30,1,0,200
WC,2020-04-14,643,8,0,26,0,0,200
WC,2020-04-15,657,8,0,14,0,0,200
WC,2020-04-16,675,13,0,18,5,0,200
WC,2020-04-17,717,15,0,42,2,0,200
WC,2020-04-18,836,16,0,119,1,0,200
WC,2020-04-19,868,17,0,32,1,0,200
WC,2020-04-20,940,17,0,72,0,0,200
WC,2020-04-21,1010,17,0,70,0,0,200
WC,2020-04-22,1079,22,0,69,5,0,200
WC,2020-04-23,1279,28,0,200,6,0,200
WC,2020-04-24,1413,30,0,134,2,0,200
WC,2020-04-25,1514,32,0,101,2,0,200
WC,2020-04-26,1608,33,0,94,1,0,200
WC,2020-04-27,1737,35,33335,129,2,33335,200
WC,2020-04-28,1870,38,33335,133,3,0,200
WC,2020-04-29,2135,42,33335,265,4,0,200
WC,2020-04-30,2342,42,33335,207,0,0,200
WC,2020-05-01,2507,55,33335,165,13,0,200
WC,2020-05-02,2700,56,33335,193,1,0,200
WC,2020-05-03,3044,58,53967,344,2,20632,200
WC,2020-05-04,3362,64,53967,318,6,0,200
WC,2020-05-05,3609,71,53967,247,7,0,200
WC,2020-05-06,3760,73,53967,151,2,0,200
WC,2020-05-07,3994,79,53967,234,6,0,200
WC,2020-05-08,4497,88,53967,503,9,0,200
WC,2020-05-09,4809,95,70038,312,7,16071,200
WC,2020-05-10,5168,98,70038,359,3,0,200
WC,2020-05-11,5621,106,70038,453,8,0,200
WC,2020-05-12,6105,106,70038,484,0,0,200
WC,2020-05-13,6713,117,82865,608,11,12827,200
WC,2020-05-14,7235,129,82865,522,12,0,200
WC,2020-05-15,7798,137,82865,563,8,0,200
WC,2020-05-16,8404,149,82865,606,12,0,200
WC,2020-05-17,9294,149,82865,890,0,0,200
WC,2020-05-18,10035,166,82865,741,17,0,200
WC,2020-05-19,10639,187,82865,604,21,0,200
WC,2020-05-20,11262,210,112612,623,23,29747,200
WC,2020-05-21,12153,235,112612,891,25,0,200
WC,2020-05-22,12888,257,112612,735,22,0,200
WC,2020-05-23,13826,261,112612,938,4,0,200
WC,2020-05-24,14740,281,112612,914,20,0,200
WC,2020-05-25,15396,330,112612,656,49,0,200
WC,2020-05-26,15829,363,112612,433,33,0,200
WC,2020-05-27,16893,391,112612,1064,28,0,200
WC,2020-05-28,17754,406,148174,861,15,35562,200
WC,2020-05-29,18906,437,149674,1152,31,1500,200
WC,2020-05-30,20160,465,151174,1254,28,1500,200
WC,2020-05-31,21382,503,152674,1222,38,1500,200
WC,2020-06-01,22567,525,154174,1185,22,1500,200
WC,2020-06-02,23583,568,155674,1016,43,1500,200
WC,2020-06-03,24657,597,157174,1074,29,1500,200
WC,2020-06-04,27006,651,158674,2349,54,1500,200
WC,2020-06-05,28807,704,160174,1801,53,1500,200
WC,2020-06-06,30379,729,161674,1572,25,1500,200
WC,2020-06-07,31824,774,163174,1445,45,1500,200
WC,2020-06-08,33568,829,164674,1744,55,1500,200
WC,2020-06-09,34819,890,166174,1251,61,1500,200
