iso_code,continent,location,date,total_cases,new_cases,total_deaths,new_deaths,imported_cases,total_tests,new_tests
USA,North America,Columbus,2020-04-27,,,,,,,
USA,North America,Columbus,2020-04-28,,,,,,,
USA,North America,Columbus,2020-04-29,,,,,,,
USA,North America,Columbus,2020-04-30,,,,,,,
USA,North America,Columbus,2020-05-01,,,,,,,
USA,North America,Columbus,2020-05-02,,,,,,,
USA,North America,Columbus,2020-05-03,,,,,,,
USA,North America,Columbus,2020-05-04,,,,,,,
USA,North America,Columbus,2020-05-05,,,,,,,
USA,North America,Columbus,2020-05-06,,,,,,,
USA,North America,Columbus,2020-05-07,,,,,,,
USA,North America,Columbus,2020-05-08,,,,,,,
USA,North America,Columbus,2020-05-09,,,,,,,
USA,North America,Columbus,2020-05-10,,,,,,,
USA,North America,Columbus,2020-05-11,,,,,,,
USA,North America,Columbus,2020-05-12,,,,,,,
USA,North America,Columbus,2020-05-13,,,,,,,
USA,North America,Columbus,2020-05-14,,,,,,,
USA,North America,Columbus,2020-05-15,,,,,,,
USA,North America,Columbus,2020-05-16,,,,,,,
USA,North America,Columbus,2020-05-17,,,,,,,
USA,North America,Columbus,2020-05-18,,,,,,,
USA,North America,Columbus,2020-05-19,,,,,,,
USA,North America,Columbus,2020-05-20,,,,,,,
USA,North America,Columbus,2020-05-21,,,,,,,
USA,North America,Columbus,2020-05-22,,,,,,,
USA,North America,Columbus,2020-05-23,,,,,,,
USA,North America,Columbus,2020-05-24,,,,,,,
USA,North America,Columbus,2020-05-25,,,,,,,
USA,North America,Columbus,2020-05-26,,,,,,,
USA,North America,Columbus,2020-05-27,,,,,,,
USA,North America,Columbus,2020-05-28,,,,,,,
USA,North America,Columbus,2020-05-29,,,,,,,
USA,North America,Columbus,2020-05-30,,,,,,,
USA,North America,Columbus,2020-05-31,,,,,,,
USA,North America,Columbus,2020-06-01,,,,,,,
USA,North America,Columbus,2020-06-02,,,,,,,
USA,North America,Columbus,2020-06-03,,,,,,,
USA,North America,Columbus,2020-06-04,,,,,,,
USA,North America,Columbus,2020-06-05,,,,,,,
USA,North America,Columbus,2020-06-06,,,,,,,
USA,North America,Columbus,2020-06-07,,,,,,,
USA,North America,Columbus,2020-06-08,,,,,,,
USA,North America,Columbus,2020-06-09,,,,,,,
USA,North America,Columbus,2020-06-10,,,,,,,
USA,North America,Columbus,2020-06-11,,,,,,,
USA,North America,Columbus,2020-06-12,,,,,,,
USA,North America,Columbus,2020-06-13,,,,,,,
USA,North America,Columbus,2020-06-14,,,,,,,
USA,North America,Columbus,2020-06-15,,,,,,,
USA,North America,Columbus,2020-06-16,,,,,,,
USA,North America,Columbus,2020-06-17,,,,,,,
USA,North America,Columbus,2020-06-18,,,,,,,
USA,North America,Columbus,2020-06-19,,,,,,,
USA,North America,Columbus,2020-06-20,,,,,,,
USA,North America,Columbus,2020-06-21,,,,,,,
USA,North America,Columbus,2020-06-22,,,,,,,
USA,North America,Columbus,2020-06-23,,,,,,,
USA,North America,Columbus,2020-06-24,,,,,,,
USA,North America,Columbus,2020-06-25,,,,,,,
USA,North America,Columbus,2020-06-26,,,,,,,
